,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
843,34,7.0,1.0,3.0,0.0,1.0,0.0,1,5,4,281,1,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
844,39,3.0,2.0,2.0,0.0,0.0,0.0,1,4,5,297,1,999,0,1,-2.0,93.0,-47.0,1.0,5099.0,0
845,40,7.0,1.0,3.2141296431172615,0.0,1.0,0.0,1,11,4,165,1,999,1,2,-0.0,93.0,-42.0,4.0,5196.0,0
846,40,3.0,1.0,3.0,0.0,1.0,1.0,1,8,2,117,1,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
847,54,1.0,1.0,6.0,0.0,1.0,1.0,1,7,4,71,5,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
848,25,3.0,2.0,3.0,0.0,0.0,0.0,2,6,1,94,2,999,0,1,-3.0,93.0,-41.0,1.0,5076.0,0
849,40,11.0,1.0,4.0,0.0,1.0,0.0,1,9,5,155,3,999,0,1,-3.0,92.0,-30.0,1.0,5018.0,0
850,49,1.0,1.0,6.0,0.0,0.0,0.0,2,6,4,67,3,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
851,41,3.0,1.0,3.2141296431172615,0.0,1.0,0.0,1,9,4,228,1,999,1,2,-1.0,94.0,-38.0,1.0,4964.0,0
852,32,3.0,1.0,2.0,0.0,0.0,0.0,1,7,1,549,2,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
853,44,3.0,3.0,3.0,0.0,0.0,0.0,2,6,5,39,2,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
854,41,3.0,1.0,3.0,0.0,0.0,0.0,1,7,1,1360,3,999,0,1,1.0,94.0,-43.0,5.0,5228.0,1
855,30,6.0,2.0,3.0,0.0,1.0,1.0,1,8,2,433,2,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
856,27,1.0,2.0,1.0,0.0,1.0,0.0,1,5,2,352,1,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
857,41,1.0,1.0,6.0,0.0,1.0,0.0,2,5,3,152,3,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
858,36,1.0,1.0,1.0,0.0,1.0,0.0,2,5,3,38,1,999,1,2,-2.0,93.0,-46.0,1.0,5099.0,0
859,54,4.0,1.0,4.0,0.0,1.0,1.0,1,11,2,134,1,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
860,30,1.0,2.0,4.0,0.0,0.0,0.0,1,5,2,165,1,999,1,2,-2.0,94.0,-40.0,1.0,5009.0,0
861,25,8.0,2.0,3.2141296431172615,0.0,1.0,0.0,1,8,5,81,1,999,1,2,-3.0,92.0,-31.0,1.0,5076.0,0
862,42,7.0,1.0,2.0,0.0,0.0,0.0,1,11,4,59,2,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
863,36,2.0,3.0,1.0,0.0,1.0,0.0,1,5,2,255,2,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
864,45,3.0,1.0,3.0,0.0,1.0,0.0,2,5,2,99,6,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
865,38,6.0,1.0,3.0,0.0,0.0,0.0,2,5,4,257,2,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
866,38,3.0,2.0,4.0,0.0,0.0,0.0,2,5,1,160,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
867,34,1.0,1.0,6.0,0.0,0.0,0.0,2,6,5,78,2,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
868,44,3.0,1.0,1.0,0.0,0.0,0.0,1,5,3,217,3,999,1,2,-2.0,93.0,-46.0,1.0,5099.0,0
869,37,2.0,2.0,1.0,0.0,0.0,0.0,1,5,2,37,1,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
870,39,1.0,2.0,1.0,0.0,0.0,0.0,2,5,2,650,3,999,0,1,1.0,94.0,-36.0,5.0,5191.0,1
871,57,3.0,1.0,3.0,0.0,0.0,0.0,1,7,1,230,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
872,34,6.0,1.0,4.0,0.0,1.0,0.0,1,7,3,64,4,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
873,25,3.0,1.0,3.2141296431172615,0.0,0.0,0.0,2,6,1,112,1,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
874,52,3.0,1.0,2.0,0.0,1.0,0.0,1,4,4,152,2,999,1,2,-2.0,93.0,-47.0,1.0,5099.0,0
875,23,6.0,2.0,2.0,0.0,0.0,0.0,1,5,4,104,1,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
876,57,6.0,1.0,6.0,0.0,0.0,0.0,2,5,2,101,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
877,50,3.0,1.0,3.0,0.0,0.0,0.0,1,11,5,206,1,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
878,46,6.0,1.0,4.0,0.0,0.0,1.0,2,6,1,63,1,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
879,43,1.0,2.0,6.0,0.0,0.0,0.0,2,5,3,339,3,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
880,38,7.0,3.0,3.0,0.0,0.0,0.0,1,11,1,136,2,999,1,2,-0.0,93.0,-42.0,4.0,5196.0,0
881,53,3.0,2.0,5.0,0.0,1.0,1.0,2,5,1,148,2,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
882,35,5.0,1.5044913814032532,3.0,0.0,0.0,0.0,1,11,4,221,1,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
883,28,2.0,1.0,2.0,0.0,0.0,0.0,1,7,2,289,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
884,25,1.0,2.0,1.0,0.0,1.0,0.0,2,5,3,155,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
885,56,2.0,3.0,2.0,0.0,0.0,0.0,2,5,4,311,5,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
886,56,6.0,1.0,3.0,0.0,0.0,0.0,1,7,1,17,19,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
887,33,2.0,2.0,2.0,0.0,1.0,0.0,2,6,4,326,5,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
888,31,10.0,2.0,4.0,0.0,1.0,1.0,1,8,2,213,1,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
889,48,3.0,3.0,3.0,0.0,0.0,0.0,1,8,4,544,1,999,0,1,-2.0,94.0,-38.0,1.0,4992.0,1
890,45,5.0,3.0,3.0,0.0,1.0,1.0,2,6,1,173,1,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
891,24,1.0,1.0,1.0,0.0,1.0,0.0,1,10,5,160,1,999,0,1,-3.0,92.0,-27.0,1.0,5018.0,0
892,33,1.0,1.0,1.0,0.0,1.0,1.0,1,5,2,341,1,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
893,38,3.0,1.0,2.0,0.0,0.0,0.0,2,4,1,121,4,999,0,1,-2.0,93.0,-47.0,1.0,5099.0,0
894,48,10.0,1.0,6.0,0.0,0.0,1.0,1,8,1,148,1,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
895,28,4.0,1.0,1.0,0.0,0.0,0.0,1,5,5,22,5,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
896,50,5.0,1.0,6.0,0.0,1.0,0.0,2,5,3,153,3,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
897,29,3.0,1.0,3.0,0.0,1.0,1.0,2,6,3,281,3,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
898,38,1.0,1.0,5.0,0.0,0.0,0.0,2,5,1,177,3,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
899,18,8.0,2.0,3.2141296431172615,0.0,1.0,1.0,2,8,3,297,1,999,0,1,-2.0,94.0,-38.0,1.0,4992.0,0
900,31,11.0,1.0,1.0,0.0,1.0,0.0,2,5,3,43,1,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
901,34,1.0,1.0,1.0,0.0,1.0,0.0,1,7,3,487,5,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
902,38,3.0,1.0,3.0,0.0,1.0,0.0,2,6,2,43,9,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
903,57,3.0,2.0,2.0,0.0,1.0,0.0,2,5,1,26,5,12,1,3,-2.0,93.0,-46.0,1.0,5099.0,0
904,35,6.0,3.0,3.2141296431172615,0.0,1.0,1.0,2,5,3,432,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
905,77,9.0,3.0,4.0,0.0,0.0,0.0,1,8,1,258,1,999,0,1,-2.0,94.0,-38.0,1.0,4992.0,0
906,29,1.0,2.0,1.0,0.0,1.0,1.0,1,7,2,532,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
907,46,7.0,1.0,3.0,0.0,0.0,1.0,1,7,5,153,2,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
908,21,8.0,2.0,2.0,0.0,1.0,1.0,1,6,3,286,2,999,0,1,-2.0,94.0,-40.0,1.0,4992.0,1
909,43,7.0,1.0,3.0,0.0,0.0,0.0,1,8,1,75,1,999,0,1,-3.0,92.0,-31.0,1.0,5076.0,0
910,43,3.0,1.0,1.0,0.0,0.0,0.0,1,7,4,294,2,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
911,31,6.0,1.0,3.0,0.0,0.0,0.0,1,10,2,146,2,12,3,2,-1.0,95.0,-50.0,1.0,4964.0,0
912,39,8.0,2.0,3.2141296431172615,0.0,1.0,0.0,2,6,2,367,1,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
913,44,6.0,2.0,3.0,0.0,0.0,1.0,1,7,5,228,2,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
914,32,2.0,2.0,2.0,0.0,1.0,0.0,1,5,3,53,1,999,1,2,-2.0,93.0,-46.0,1.0,5099.0,0
915,43,5.0,2.0,2.0,0.0,0.0,0.0,1,5,3,79,1,999,1,2,-2.0,93.0,-46.0,1.0,5099.0,0
916,48,2.0,1.0,2.0,0.0,0.0,0.0,2,9,2,11,1,999,0,1,-1.0,94.0,-38.0,1.0,4964.0,0
917,28,1.0,2.0,5.0,0.0,0.0,0.0,2,5,5,557,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
918,36,1.0,1.0,1.0,0.0,1.0,1.0,1,5,3,55,1,999,1,2,-2.0,93.0,-46.0,1.0,5099.0,0
919,52,5.0,3.0,1.0,0.0,1.0,0.0,1,11,4,26,5,999,1,2,-0.0,93.0,-42.0,4.0,5196.0,0
920,34,2.0,2.0,2.0,0.0,1.0,0.0,1,5,4,541,3,999,1,2,-2.0,93.0,-46.0,1.0,5099.0,0
921,37,3.0,1.0,2.0,0.0,1.0,0.0,2,5,1,115,4,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
922,25,3.0,2.0,3.0,0.0,0.0,0.0,1,5,3,101,1,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
923,48,6.0,3.0,4.0,0.0,0.0,0.0,1,8,2,69,1,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
924,36,5.0,2.0,4.0,0.0,1.0,0.0,2,5,1,113,4,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
925,27,6.0,2.0,4.0,0.0,0.0,0.0,2,5,2,148,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
926,34,1.0,1.0,1.0,0.0,1.0,0.0,1,4,1,151,2,999,0,1,-2.0,93.0,-47.0,1.0,5099.0,0
927,42,2.0,1.0,2.0,0.0,1.0,1.0,2,4,5,73,1,999,1,2,-2.0,93.0,-47.0,1.0,5099.0,0
928,37,1.0,1.0,1.0,0.0,1.0,0.0,1,7,4,117,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
929,41,1.0,1.0,1.0,0.0,0.0,0.0,2,6,4,142,2,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
930,51,1.0,1.0,1.0,0.0,1.0,0.0,1,11,2,62,1,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
931,27,3.0,1.0,2.0,0.0,0.0,0.0,1,7,4,84,3,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
932,35,3.0,2.0,3.0,0.0,1.0,0.0,1,7,5,199,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
933,31,2.0,3.0,2.0,0.0,1.0,1.0,1,11,1,90,1,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
934,31,1.0,2.0,1.0,0.0,1.0,0.0,2,9,1,5,1,999,0,1,-1.0,94.0,-38.0,1.0,4964.0,0
935,31,1.0,1.0,1.0,0.0,0.0,0.0,2,7,2,280,6,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
936,64,4.235494051954358,1.0,3.2141296431172615,0.0,1.0,0.0,2,8,5,239,4,999,0,1,-2.0,94.0,-38.0,1.0,4992.0,1
937,33,7.0,1.0,3.0,0.0,1.0,0.0,1,5,2,35,6,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
938,41,1.0,1.0,6.0,0.0,1.0,0.0,1,4,5,150,2,999,1,2,-2.0,93.0,-47.0,1.0,5099.0,0
939,34,3.0,2.0,2.0,0.0,0.0,0.0,2,6,2,423,1,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
940,41,3.0,1.0,1.0,0.0,1.0,0.0,1,11,3,135,1,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
941,36,1.0,1.0,5.0,0.0,1.0,0.0,1,11,3,70,1,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
942,59,9.0,1.0,4.0,0.0,1.0,0.0,2,6,3,59,8,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
943,56,7.0,1.0,1.0,0.0,1.0,0.0,2,6,2,941,3,999,0,1,1.0,94.0,-42.0,5.0,5228.0,1
944,59,9.0,1.0,4.0,0.0,0.0,0.0,2,5,4,422,3,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
945,32,3.0,2.0,3.0,0.0,1.0,0.0,1,11,5,59,1,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
946,40,6.0,1.0,1.0,0.0,1.0,0.0,2,5,2,34,3,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
947,38,3.0,1.0,3.0,0.0,1.0,0.0,1,11,2,64,1,3,3,3,-3.0,93.0,-30.0,1.0,5018.0,1
948,34,3.0,1.0,4.0,0.0,1.0,0.0,2,5,2,248,2,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
949,41,4.235494051954358,1.0,3.2141296431172615,0.0,0.0,0.0,1,8,1,258,2,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
950,33,3.0,2.0,2.0,0.0,0.0,0.0,1,7,1,31,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
951,31,6.0,2.0,2.0,0.0,1.0,1.0,1,8,3,113,2,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
952,29,1.0,3.0,1.0,0.0,1.0,0.0,1,5,3,168,4,999,1,2,-2.0,93.0,-46.0,1.0,5099.0,0
953,38,3.0,2.0,1.0,0.0,1.0,0.0,2,6,3,247,5,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
954,24,3.0,2.0,2.0,0.0,1.0,1.0,1,3,3,224,1,999,0,1,-2.0,93.0,-50.0,2.0,5099.0,1
955,34,3.0,2.0,5.0,0.0,0.0,0.0,1,5,4,22,11,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
956,27,3.0,1.0,2.0,0.0,1.0,1.0,1,5,4,201,1,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
957,32,1.0,1.0,2.0,0.0,0.0,0.0,1,5,5,319,1,999,1,2,-2.0,93.0,-46.0,1.0,5099.0,0
958,49,3.0,1.0,2.0,0.0,1.0,0.0,1,7,5,59,2,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
959,36,6.0,3.0,1.0,0.0,0.0,0.0,2,7,3,372,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
960,46,1.0,2.0,1.0,0.0,1.0,0.0,1,7,4,155,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
961,47,2.0,3.0,2.0,0.0,1.0,0.0,2,5,2,313,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
962,37,2.0,1.0,2.0,0.0,1.0,1.0,2,5,4,73,3,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
963,31,2.0,1.0,2.0,0.0,1.0,0.0,1,5,4,582,2,999,1,2,-2.0,93.0,-46.0,1.0,5099.0,0
964,36,6.0,1.0,3.0,0.0,1.0,1.0,2,5,2,232,4,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
965,30,6.0,2.0,3.0,0.0,1.0,0.0,1,9,5,173,2,15,4,2,-1.0,94.0,-38.0,1.0,4964.0,1
966,32,4.0,1.0,2.0,0.0,1.0,0.0,1,11,3,100,1,999,1,2,-0.0,93.0,-42.0,4.0,5196.0,0
967,54,7.0,1.0,3.0,0.0,1.0,0.0,1,6,3,42,1,999,0,1,-3.0,93.0,-41.0,1.0,5076.0,0
968,51,1.0,1.0,1.0,0.0,0.0,1.0,2,5,5,653,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,1
969,28,6.0,3.0,3.0,0.0,1.0,0.0,1,7,3,136,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
970,54,7.0,1.0,3.0,0.0,0.0,0.0,1,5,1,397,1,999,1,2,-2.0,93.0,-46.0,1.0,5099.0,1
971,31,3.0,1.0,2.0,0.0,1.0,0.0,2,5,2,101,13,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
972,57,3.0,1.0,5.0,0.0,0.0,0.0,1,5,5,259,1,999,1,2,-2.0,93.0,-46.0,1.0,5099.0,0
973,49,11.0,1.0,4.0,0.0,0.0,0.0,1,6,5,317,1,999,0,1,-3.0,93.0,-41.0,1.0,5076.0,0
974,45,1.0,1.0,5.0,0.0,1.0,0.0,2,5,3,157,3,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
975,33,7.0,1.0,3.0,0.0,1.0,1.0,1,4,2,258,8,999,0,1,-2.0,93.0,-47.0,1.0,5099.0,0
976,53,2.0,1.0,3.0,0.0,0.0,0.0,1,5,5,136,1,999,1,2,-2.0,93.0,-46.0,1.0,5099.0,0
977,26,8.0,2.0,1.0,0.0,1.0,0.0,1,3,1,1447,2,999,0,1,-2.0,93.0,-50.0,2.0,5099.0,1
978,31,6.0,1.0,3.0,0.0,0.0,0.0,1,8,4,56,2,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
979,32,1.0,1.0,1.0,0.0,1.0,0.0,2,5,2,999,3,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
980,29,6.0,1.0,2.0,0.0,0.0,0.0,1,7,4,321,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
981,31,6.0,2.0,2.0,0.0,0.0,0.0,1,8,2,191,1,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
982,29,8.0,2.0,3.2141296431172615,0.0,0.0,0.0,2,5,1,1143,4,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
983,49,1.0,1.0,1.0,0.0,0.0,1.0,2,5,3,667,3,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
984,26,3.0,2.0,3.0,0.0,1.0,1.0,1,5,2,15,7,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
985,43,1.0,1.0,3.2141296431172615,0.0,0.0,1.0,2,5,3,73,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
986,56,9.0,1.0,1.0,0.0,1.0,1.0,2,5,3,71,4,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
987,29,3.0,2.0,3.0,0.0,1.0,0.0,1,8,4,228,3,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
988,31,6.0,1.0,1.0,0.0,1.0,0.0,1,11,3,17,5,999,1,2,-0.0,93.0,-42.0,4.0,5196.0,0
989,50,1.0,1.0,1.0,0.0,1.0,0.0,1,7,2,215,3,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
990,37,6.0,1.0,4.0,0.0,1.0,0.0,2,7,2,242,6,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
991,42,1.0,1.0,6.0,0.0,1.0,1.0,2,5,1,105,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
992,30,2.0,1.0,1.0,0.0,1.0,0.0,1,11,1,209,1,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
993,25,1.0,1.0,5.0,0.0,1.0,0.0,1,7,4,59,3,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
994,35,5.0,2.0,3.0,0.0,0.0,1.0,1,11,3,197,1,3,1,3,-0.0,93.0,-42.0,4.0,5196.0,0
995,37,4.0,1.0,2.0,0.0,0.0,0.0,1,11,4,68,1,999,1,2,-0.0,93.0,-42.0,4.0,5196.0,0
996,30,4.0,1.0,2.0,0.0,1.0,0.0,1,11,3,164,3,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
997,33,1.0,1.0,5.0,0.0,1.0,1.0,2,5,5,1132,2,999,0,1,1.0,94.0,-36.0,5.0,5191.0,1
998,36,6.0,1.0,3.0,0.0,0.0,0.0,2,5,3,146,2,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
999,46,2.0,1.0,2.0,0.0,0.0,0.0,2,5,2,60,3,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
1000,51,11.0,1.0,5.0,0.0,0.0,0.0,1,6,4,280,2,999,1,2,-3.0,93.0,-41.0,1.0,5076.0,1
1001,33,6.0,2.0,4.0,0.0,1.0,0.0,1,8,2,396,2,999,0,1,1.0,93.0,-36.0,5.0,5228.0,1
1002,26,4.0,1.0,3.2141296431172615,0.0,0.0,0.0,2,5,5,194,3,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
1003,40,1.0,3.0,2.0,0.0,0.0,0.0,2,5,4,155,6,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
1004,25,1.0,2.0,2.0,0.0,0.0,0.0,1,5,5,1068,3,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,1
1005,38,7.0,1.0,1.0,0.0,0.0,0.0,2,5,5,772,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,1
1006,54,3.0,2.0,3.0,0.0,0.0,0.0,1,5,1,337,1,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,1
1007,50,3.0,1.0,5.0,0.0,1.0,0.0,1,7,3,137,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
1008,36,7.0,1.0,3.0,0.0,1.0,0.0,1,5,1,7,6,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
1009,43,3.0,2.0,3.0,0.0,1.0,0.0,1,8,5,213,2,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
1010,57,7.0,3.0,3.0,0.0,0.0,0.0,1,4,1,322,2,999,0,1,-2.0,93.0,-47.0,1.0,5099.0,0
1011,38,1.0,1.0,6.0,0.0,0.0,0.0,1,5,3,161,1,999,1,2,-2.0,93.0,-46.0,1.0,5099.0,0
1012,27,3.0,2.0,2.0,0.0,1.0,0.0,2,5,5,137,2,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
1013,35,7.0,1.0,3.0,0.0,1.0,0.0,1,11,3,400,1,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
1014,28,6.0,2.0,2.0,0.0,1.0,0.0,1,7,2,124,2,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
1015,57,3.0,1.0,3.0,0.0,1.0,0.0,1,8,5,161,1,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
1016,40,1.0,1.0,6.0,0.0,0.0,0.0,1,11,4,22,5,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
1017,43,1.0,1.0,5.0,0.0,0.0,1.0,1,7,2,197,2,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
1018,34,6.0,3.0,4.0,0.0,1.0,0.0,1,4,5,122,1,999,1,2,-2.0,93.0,-47.0,1.0,5099.0,0
1019,67,9.0,1.0,3.2141296431172615,0.0,0.0,0.0,1,10,4,140,2,999,0,1,-3.0,92.0,-27.0,1.0,5018.0,0
1020,48,3.0,3.0,2.0,0.0,1.0,0.0,1,11,1,309,1,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
1021,35,3.0,2.0,2.0,0.0,1.0,1.0,1,5,2,200,4,999,1,2,-2.0,93.0,-46.0,1.0,5099.0,0
1022,27,3.0,2.0,3.0,0.0,0.0,0.0,1,5,1,409,1,1,1,3,-2.0,93.0,-46.0,1.0,5099.0,0
1023,25,3.0,2.0,2.0,0.0,1.0,0.0,1,7,4,103,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
1024,42,6.0,1.0,4.0,0.0,1.0,1.0,1,5,4,50,2,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
1025,47,3.0,3.0,3.0,0.0,1.0,0.0,2,5,1,208,2,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
1026,49,4.0,1.0,3.0,0.0,1.0,0.0,1,11,5,13,2,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
1027,36,3.0,2.0,1.0,0.0,1.0,0.0,1,5,2,458,1,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,1
1028,35,6.0,1.0,4.0,0.0,0.0,0.0,2,6,1,200,3,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
1029,29,1.0,1.0,6.0,0.0,1.0,0.0,1,11,1,127,1,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
1030,45,6.0,1.0,4.0,0.0,0.0,0.0,2,6,5,124,3,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
1031,53,1.0,1.0,5.0,0.0,1.0,0.0,2,5,5,95,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
1032,41,3.0,1.0,3.0,0.0,0.0,1.0,1,8,1,114,3,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
1033,50,7.0,1.0,2.0,0.0,0.0,0.0,2,6,1,65,17,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
1034,31,7.0,1.0,1.0,0.0,0.0,1.0,2,5,3,161,2,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
1035,46,2.0,1.0,2.0,0.0,0.0,0.0,1,5,3,174,3,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
1036,36,1.0,1.0,2.0,0.0,0.0,0.0,2,5,3,713,4,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
1037,43,1.0,2.0,4.0,0.0,0.0,0.0,2,6,4,133,1,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
1038,48,4.0,1.0,1.0,0.0,1.0,0.0,2,5,2,201,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
1039,31,2.0,1.0,2.0,0.0,1.0,0.0,1,5,4,215,2,999,1,2,-2.0,93.0,-46.0,1.0,5099.0,0
1040,21,2.0,2.0,2.0,0.0,1.0,1.0,1,4,4,820,2,999,0,1,-2.0,93.0,-47.0,1.0,5099.0,0
1041,56,2.0,1.0,2.0,0.0,0.0,0.0,1,5,5,310,1,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
1042,54,7.0,1.0,5.0,0.0,0.0,0.0,2,6,3,255,3,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
1043,44,2.0,1.0,2.0,0.0,0.0,0.0,1,11,2,43,2,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
